MOVIES,YEAR,GENRE,RATING,ONE-LINE,STARS,VOTES,RunTime,Gross,num_stars,num_genres
Booba: Food Puzzle,2020.0,"Animation, Comedy, Family",0.8636363636363635,"In a cozy kitchen, in the spotlight meet everyone's favorite, Booba. Today he's a chef and co-hosting a cooking show. Gather in front of the screen with your parents or friends and cook ...                See full summary »","Stars: Artem Kretov,  Elena Solovieva,  Roman Karev,  Elena Kareva",9.340213178690538e-06,0.307307672274598,0.012192218408364914,4,3
Riding Faith,2020.0,Family,0.375,"With the impending foreclose of the family Ranch, Rebecca struggles with her rebellious daughter Grace who is still not over the death of her father Mike.","Director: Paco Aguilar |      Stars: John Schneider,  Grace Van Dien,  T.C. Stallings,  Marisa Brown",0.0001114987948206183,0.4166883691858956,0.012192218408364914,4,1
Rodeo & Juliet,2015.0,"Drama, Family, Romance",0.40909090909090906,"Big-city girl goes to the country and meets a special horse and young cowboy who teaches her to barrel race, while her mother reconnects with a local rancher she was in love with 20 years earlier.","Director: Thadd Turner |      Stars: Krista Allen,  Tim Abell,  Nadine Crocker,  Zeb Halsell",0.0005732555838421318,0.45314860148966146,0.012192218408364914,4,3
Liu xing hua yuan,2001.0,"Comedy, Drama, Romance",0.7613636363636364,Meteor Garden is Taiwanese adaptation the Japanese comic series Hana Yori Dango. Meteor Garden is the classic love story; rich boy (Dao Ming Si) falls for poor girl (Shan Cai) and obstacles ensue.,"Stars: Barbie Hsu,  Jerry Yan,  Vic Chou,  Ken Zhu",0.00045767044575583635,0.307307672274598,0.012192218408364914,4,3
The Creative Brain,2019.0,Documentary,0.5909090909090908,"Neuroscientist David Eagleman taps into the creative process of various innovators while exploring brain-bending, risk-taking ways to spark creativity.","Directors: Jennifer Beamish,  Toby Trackman |      Stars: David Eagleman,  Michelle Khine,  Bjarke Ingels,  Nathan Myhrvold",0.0004851073219682398,0.26563883535600846,0.012192218408364914,5,1
Generation Iron,2013.0,"Documentary, Drama, Sport",0.6818181818181818,A documentary that follows top bodybuilders as they train to compete in the Mr. Olympia competition.,"Director: Vlad Yudin |      Stars: Arnold Schwarzenegger,  Mickey Rourke,  Michael Jai White,  Lou Ferrigno",0.004500815225481502,0.5469034845564881,0.0016864744747128034,4,3
The Witness,2015.0,"Documentary, Biography, Crime",0.6704545454545454,The brother of Kitty Genovese investigates the circumstances of her murder and the truth of the story that dozens of locals witnessed the crime and did nothing to intervene.,"Directors: James D. Solomon,  Jessica Robinson |      Stars: William Genovese,  Shannon Beeby,  Aaron Adler,  Linda Ellen Bonekoskey",0.002403353603541809,0.45835720610448516,0.012192218408364914,5,3
"Sleep, My Love",1948.0,"Drama, Film-Noir, Mystery",0.6477272727272727,Chronic sleepwalker Alison Courtland thinks that a mysterious man wearing horned-rimmed eye glasses is out to kill her but her husband blames her tired imagination.,"Director: Douglas Sirk |      Stars: Claudette Colbert,  Robert Cummings,  Don Ameche,  Rita Johnson",0.000949199164284426,0.5000260430230747,0.003571357711156525,4,3
Mushikago no Cagaster,2020.0,"Animation, Action, Drama",0.5795454545454546,Insects that eat people. A girl with secrets in her past. A young exterminator who's almost too good at his job.,"Stars: Aleks Le,  Todd Haberkorn,  Ryan Bartley,  Kim Strauss",0.0003047244549547788,0.14584092921506345,0.012192218408364914,4,3
Garbage,2018.0,"Drama, Thriller",0.26136363636363635,The lives of a fundamentalist online troll and a woman reeling from a sex tape gone viral become dangerously intertwined in this provocative thriller.,"Director: Qaushiq Mukherjee |      Stars: Tanmay Dhanania,  Trimala Adhikari,  Satarupa Das,  Gitanjali Dang",0.0005656666606344457,0.5416948799416643,0.012192218408364914,4,2
Salt Fat Acid Heat,2018.0,Documentary,0.75,"Docuseries, based on the award-winning book, explores the essence of cooking and the vital ingredients at the heart of a great dish.",Star: Samin Nosrat,0.0012451671693841822,0.307307672274598,0.012192218408364914,1,1
Bethany Hamilton: Unstoppable,2018.0,"Documentary, Sport",0.7159090909090909,"After losing an arm to a shark attack at age 13, Bethany Hamilton refuses to give up her dreams of being a professional surfer.","Director: Aaron Lieber |      Stars: Alana Blanchard,  Adam Dirks,  Tobias Dirks,  Madison Graber",0.0003584306807322494,0.5156518568675459,0.0011706116942124165,4,2
Huan tu,2018.0,"Drama, Mystery",0.5795454545454546,"A lonely construction worker from China goes missing at a Singapore land reclamation site, and a sleepless police investigator must put himself in the mind of the migrant to uncover the truth beneath all that sand.","Director: Siew Hua Yeo |      Stars: Peter Yu,  Xiaoyi Liu,  Yue Guo,  Jack Tan",0.0006987646984307859,0.48960883379342734,0.012192218408364914,4,2
Tree with Deep Roots,2011.0,"Drama, History",0.8181818181818182,"A series of murders occurred during the reign of King Sejong. As Kang Chae Yoon who is investigating these cases gets closer to the root of the truth, he finds himself embroiled in a ...                See full summary »","Stars: Ahn Suk-hwan,  Kim Gi-Bang,  Yeo Jin-gu,  Cho Jin-woong",0.0002486831758826356,0.307307672274598,0.012192218408364914,4,2
Salir del ropero,2019.0,Comedy,0.3522727272727273,A promising young lawyer sees her plans to wed into an important and ultraconservative family in danger when her grandma decides to marry her girl friend.,"Director: Ángeles Reiné |      Stars: Rosa Maria Sardà,  Verónica Forqué,  Ingrid García Jonsson,  David Verdaguer",0.0005469862342770647,0.48440022917860365,0.012192218408364914,4,1
Gumrah,1993.0,"Action, Crime, Drama",0.5795454545454546,"Roshni Chadha is the only child of Sharda Chhadha, and has no knowledge of the whereabouts of her absconding dad, Prakash Chhadha. Roshni is introduced to Rahul Malhotra and both are ...                See full summary »","Director: Mahesh Bhatt |      Stars: Sanjay Dutt,  Sridevi,  Anupam Kher,  Rahul Roy",0.000419725829717406,0.7708734829939069,0.012192218408364914,4,3
"Three Wives, One Husband",2014.0,Documentary,0.6136363636363636,Filmmakers gain access to the community of Rockland Ranch in the middle of the Utah desert where 14 polygamous Mormon families have created unique homes for themselves carved out of a rock-face.,"Stars: Anna Chancellor,  Jan Goodman,  Abel Morrison,  Susie Morrison",0.0002609422056796669,0.307307672274598,0.012192218408364914,4,1
Fairy gone,2019.0,"Animation, Action, Fantasy",0.5340909090909091,"In a world where fairies possess and reside within animals, granting them special powers. By surgically removing and transplanting the organs of a possessed animal into a human, humans can ...                See full summary »","Stars: Ayaka Fukuhara,  Kana Ichinose,  Ayaka Suwa,  Jill Harris",0.0001733777071294431,0.11458930152612129,0.012192218408364914,4,3
Sintonia,2019.0,"Crime, Drama, Music",0.6477272727272727,"Three teens living in the same São Paulo shanty town pursue their dreams while maintaining their friendship, amid a world of music, drugs and religion.","Stars: Christian Malheiros,  Jottapê Carvalho,  Bruna Mascarenhas,  Jefferson Silvério",0.0004932800084995941,0.2031355799781241,0.012192218408364914,4,3
Diana,2021.0,"Biography, Drama, Musical",0.6818181818181818,"A live recording of the Broadway musical based on the life of Diana, Princess of Wales. Filmed at the Longacre Theatre in New York City during the midst of the COVID-19 pandemic.","Director: Christopher Ashley |      Stars: Jeanna de Waal,  Erin Davie,  Roe Hartrampf,  Judy Kaye",0.0004597136173886749,0.307307672274598,0.012192218408364914,4,3
Mucho Mucho Amor: The Legend of Walter Mercado,2020.0,Documentary,0.7045454545454545,"Every day for decades, Walter Mercado — the iconic, gender non-conforming astrologer — mesmerized 120 million Latino viewers with his extravagance and positivity.","Directors: Cristina Costantini,  Kareem Tabsch |      Stars: Walter Mercado,  Willy Acosta,  Lin-Manuel Miranda,  Raul de Molina",0.0017139291182897136,0.49481743840825104,0.012192218408364914,5,1
Untold: Deal with the Devil,2021.0,"Documentary, Sport",0.6818181818181818,"Christy Martin broke boundaries and noses as she rose in the boxing world, but her public persona belied personal demons, abuse and a threat on her life.",Director: Laura Brownson,0.0004597136173886749,0.3958539507266008,0.012192218408364914,1,2
Ossan's Love,2018.0,"Comedy, Drama, Romance",0.6590909090909091,"The expanded version of the 2016 TV special. Soichi Haruta is unpopular among women due to his poor social skills. However, he accidentally finds out both, his middle-aged boss, and his colleague have a crush on him. But they are men.","Stars: Kento Hayashi,  Hidekazu Mashima,  Nene Ohtsuka,  Kei Tanaka",0.0002556883357666535,0.307307672274598,0.012192218408364914,4,3
Pete Davidson: Alive from New York,2020.0,Comedy,0.5681818181818181,Comedian Pete Davidson's intimate and candid stand-up special shot live in New York City.,"Director: Jason Orley |      Stars: Pete Davidson,  Elliot Schiff",0.001910657358365883,0.25001302151153737,0.012192218408364914,2,1
All About The Washingtons,2018.0,"Comedy, Music",0.38636363636363635,"The wife of a legendary rapper launches her own career, which puts his life into a tailspin.","Stars: Joseph Simmons,  Justine Simmons,  Kiana Ledé,  Nathan Anderson",0.0003782786337369668,0.12500651075576868,0.012192218408364914,4,2
World of Winx,2016.0,"Animation, Action, Comedy",0.6477272727272727,The Winx travel all over the world searching for talent for WOW. and preventing the mysterious talent thief from kidnapping them.,"Stars: Rebecca Soler,  Alysha Deslorieux,  Haven Paschall,  Eileen Stevens",0.000371857237176617,0.15104953382988714,0.012192218408364914,4,3
The Talisman,,"Adventure, Drama, Fantasy",0.6818181818181818,"To save his mother from certain death, young Jack Sawyer enters a parallel world known as the Territories in search of a powerful talisman.",,0.0004597136173886749,0.307307672274598,0.012192218408364914,0,3
Jerry Seinfeld: 23 Hours to Kill,2020.0,Comedy,0.6363636363636364,"Comedian Jerry Seinfeld performs at the Beacon Theatre in New York City with his take on everyday life, uncovering comedy in the commonplace.","Directors: Joe DeMaio,  Steven Rimdzius |      Star: Jerry Seinfeld",0.0027098293484675924,0.307307672274598,0.012192218408364914,2,1
Bakugan: Battle Planet,2018.0,"Animation, Action, Adventure",0.4318181818181819,Bakugan Battle Planet follows the adventures of Dan Kouzo and his best friends: the first kids on Earth to bond with the mysterious creatures known as Bakugan!,"Stars: Jonah Wineberg,  Ticoon Kim,  Julius Cho,  Margarita Valderrama",0.00010799621487860935,0.11979790614094499,0.012192218408364914,4,3
Jeoldae Geui,2019.0,"Comedy, Fantasy, Romance",0.6590909090909091,"Dan Dan, is a woman who works as a special effects make-up artist but has a very cold-heart. She then, unexpectedly, falls in love with Yeong Goo, a humanoid robot programmed to be a ...                See full summary »","Stars: Yeo Jin-gu,  Min-ah Bang,  Jong-Hyun Hong,  Ji Yoon Hong",0.0001284279312069949,0.17709255690400563,0.012192218408364914,4,3
Bettie Page Reveals All,2012.0,"Documentary, Biography",0.6818181818181818,"The world's greatest pinup model and cult icon, Bettie Page, recounts the true story of how her free expression overcame government witch-hunts to help launch America's sexual revolution.","Director: Mark Mori |      Stars: Bettie Page,  Hugh Hefner,  Olivia de Berardinis,  Dita Von Teese",0.0008487918726135027,0.5208604614823695,0.00019840876173091808,4,2
Holiday Rush,2019.0,"Comedy, Drama, Family",0.4318181818181819,"After his sudden firing, a popular radio DJ moves in with his aunt, bringing along his four spoiled children, and a plan to return to the airwaves.","Director: Leslie Small |      Stars: Romany Malco,  Sonequa Martin-Green,  Darlene Love,  Amarr M. Wooten",0.001336234247876415,0.47398301994895625,0.012192218408364914,4,3
Hospital,2020.0,Horror,0.21590909090909088,A grieving wife and the sister of of a nurse paid two Tao priests to commune with the spirits of their deceased loved ones in a famous haunted hospital.,"Director: Chia-Lin Chu |      Stars: Li-chi Hsu,  Lei Hung,  Samuel Ku,  Po-Hung Lin",0.00014010319768035807,0.45835720610448516,0.012192218408364914,4,1
The Pact II,2014.0,"Horror, Mystery, Thriller",0.375,A woman who is plagued by nightmares involving a serial killer learns her dreams have a horrifying connection to the real world.,"Directors: Dallas Richard Hallam,  Patrick Horvath |      Stars: Caity Lotz,  Camilla Luddington,  Patrick Fischler,  Scott Michael Foster",0.001991216697032089,0.49481743840825104,0.012192218408364914,5,3
Inside the Criminal Mind,2017.0,"Documentary, Crime",0.5,Inside the Criminal Mind- a gripping exploration exposing the psychological machinations and immoral behavior that define the most nefarious criminal types. Every episode of the series ...                See full summary »,"Stars: Geoffrey Martin,  Jan Michalek,  Antonio Pedro,  Eva Ruzickova",0.0005195493580646613,0.26563883535600846,0.012192218408364914,4,2
Cardboard Gangsters,2017.0,"Crime, Drama",0.6022727272727273,"A group of young Cardboard Gangsters attempt to gain control of the drug trade in Darndale, chasing the glorified lifestyle of money, power and sex.","Director: Mark O'Connor |      Stars: John Connors,  Fionn Walton,  Kierston Wareing,  Jimmy Smallhorne",0.0016246133297684853,0.47398301994895625,0.012192218408364914,4,2
Christiane Amanpour Sex & Love Around the World,2018.0,Documentary,0.7159090909090909,"CNN's award-winning journalist, Christiane Amanpour travels around the world to talk with women about the rules of engagement in relationships and intimacy. In this six-part documentary ...                See full summary »",Star: Christiane Amanpour,0.00045533539246116374,0.307307672274598,0.012192218408364914,1,1
